datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
2022-09-04 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.45,19.78,2.06,99423.02
2022-09-04 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.37,19.82,1.80,99411.63
2022-09-04 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.80,19.51,1.37,99421.48
2022-09-04 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.33,19.32,0.89,99417.11
2022-09-04 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.88,19.24,0.92,99400.50
2022-09-04 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.36,19.93,0.84,99416.59
2022-09-04 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.67,20.21,1.02,99461.10
2022-09-04 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.02,20.38,1.39,99508.60
2022-09-04 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.68,20.39,1.87,99530.83
2022-09-04 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.59,20.22,2.94,99557.12
2022-09-04 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.46,19.74,3.57,99573.81
2022-09-04 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.33,19.49,3.87,99563.95
2022-09-04 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.29,18.99,4.20,99556.24
2022-09-04 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.28,18.53,4.24,99531.94
2022-09-04 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.77,18.24,4.27,99479.83
2022-09-04 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.46,17.90,4.17,99458.09
2022-09-04 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.26,17.54,4.34,99436.45
2022-09-04 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.93,17.18,3.47,99417.05
2022-09-04 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.57,16.84,3.69,99410.45
2022-09-05 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.20,16.53,4.17,99442.13
2022-09-05 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.92,16.52,4.46,99465.91
2022-09-05 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.67,16.54,4.30,99462.06
2022-09-05 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.50,16.54,4.04,99443.60
2022-09-05 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.39,16.64,3.94,99436.75
2022-09-05 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.37,16.63,3.94,99417.14
2022-09-05 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.41,16.69,4.01,99368.68
2022-09-05 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.46,16.66,3.91,99327.33
2022-09-05 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.60,16.79,3.86,99284.36
2022-09-05 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.58,16.80,3.91,99260.82
2022-09-05 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.52,16.84,4.21,99256.44
2022-09-05 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.47,16.86,3.98,99304.95
2022-09-05 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.58,16.94,4.30,99323.34
2022-09-05 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.56,17.00,4.74,99297.22
2022-09-05 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.68,17.00,4.16,99320.48
2022-09-05 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.16,17.08,4.35,99296.73
2022-09-05 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.33,17.20,4.82,99271.48
2022-09-05 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.59,17.45,4.64,99271.05
2022-09-05 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.49,17.41,4.36,99251.22
2022-09-05 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.47,17.41,4.87,99233.59
2022-09-05 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.37,17.20,5.06,99202.30
2022-09-05 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.12,17.06,5.47,99204.62
2022-09-05 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.24,17.94,5.09,99230.16
2022-09-05 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.14,17.71,5.64,99183.91
2022-09-06 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.19,17.64,5.31,99259.16
2022-09-06 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.08,17.35,5.30,99275.45
2022-09-06 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.02,17.07,5.18,99272.00
2022-09-06 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.99,16.91,4.72,99267.45
2022-09-06 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.01,16.77,4.57,99270.78
2022-09-06 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.89,16.64,4.54,99239.45
2022-09-06 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.84,16.59,4.19,99232.85
2022-09-06 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.73,16.49,4.09,99189.57
2022-09-06 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.53,16.43,4.06,99198.50
2022-09-06 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.36,16.18,4.18,99196.80
2022-09-06 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.23,16.23,4.22,99221.77
2022-09-06 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.15,16.19,4.30,99235.84
2022-09-06 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.28,16.12,4.41,99278.08
2022-09-06 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.51,16.13,4.33,99312.97
2022-09-06 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.78,15.83,4.52,99328.70
2022-09-06 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.21,15.78,4.46,99357.30
2022-09-06 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.71,15.78,4.75,99359.09
2022-09-06 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.26,15.83,4.35,99329.50
2022-09-06 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.74,15.66,4.06,99323.59
2022-09-06 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.04,15.80,4.02,99283.42
2022-09-06 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.76,15.96,4.24,99261.77
2022-09-06 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.64,15.92,4.02,99229.92
2022-09-06 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.14,15.85,3.20,99287.01
2022-09-06 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.00,15.63,3.02,99270.96
2022-09-07 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.50,15.75,3.06,99312.93
2022-09-07 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.22,15.77,2.87,99372.88
2022-09-07 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.27,15.90,2.85,99380.70
2022-09-07 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.98,15.85,2.82,99331.86
2022-09-07 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.13,16.00,2.97,99325.18
2022-09-07 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.03,16.03,2.67,99296.69
2022-09-07 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.81,16.12,2.56,99254.43
2022-09-07 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.70,16.28,2.58,99227.01
2022-09-07 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.60,16.29,2.42,99197.38
2022-09-07 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.53,16.40,2.53,99184.28
2022-09-07 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.95,16.56,2.67,99201.22
2022-09-07 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.05,16.72,2.87,99218.85
2022-09-07 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.28,16.90,3.43,99258.76
2022-09-07 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.68,17.19,3.44,99254.84
2022-09-07 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.27,17.20,3.52,99260.16
2022-09-07 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.11,17.46,2.94,99284.37
2022-09-07 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.25,17.51,2.73,99266.84
2022-09-07 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.62,17.66,2.69,99236.67
2022-09-07 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.01,17.81,2.72,99184.75
2022-09-07 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.23,17.79,3.01,99132.39
2022-09-07 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.90,17.71,3.03,99109.19
2022-09-07 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.06,17.72,3.48,99069.45
2022-09-07 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.90,17.45,2.57,99076.95
2022-09-07 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.54,17.27,2.34,99092.96
2022-09-08 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.68,16.98,1.83,99102.41
2022-09-08 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.06,17.04,1.72,99118.62
2022-09-08 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.50,17.04,1.62,99113.38
2022-09-08 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.53,16.55,1.58,99099.45
2022-09-08 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.27,16.38,1.55,99081.42
2022-09-08 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.79,16.09,1.38,99088.26
2022-09-08 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.73,16.14,1.31,99064.66
2022-09-08 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.79,16.22,0.78,99059.76
2022-09-08 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.77,16.23,0.86,99065.52
2022-09-08 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.97,16.31,0.83,99043.25
2022-09-08 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.42,15.99,0.15,99071.52
2022-09-08 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.36,15.88,0.21,99093.20
2022-09-08 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.38,16.68,0.63,99103.79
2022-09-08 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.82,17.22,1.41,99103.64
2022-09-08 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.29,16.98,1.55,99106.02
2022-09-08 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.77,16.35,1.43,99099.52
2022-09-08 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.55,15.77,1.42,99061.95
2022-09-08 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.28,15.38,1.48,99040.55
2022-09-08 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.68,15.07,1.62,98989.52
2022-09-08 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.97,14.64,1.51,98941.45
2022-09-08 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.03,14.65,1.38,98895.70
2022-09-08 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.17,14.34,1.35,98849.75
2022-09-08 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.34,13.85,1.07,98851.19
2022-09-08 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.39,14.38,1.10,98848.00
2022-09-09 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.11,13.71,1.19,98852.44
2022-09-09 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.10,13.95,0.88,98884.41
2022-09-09 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.56,14.01,0.87,98918.58
2022-09-09 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.32,14.13,1.73,98921.94
2022-09-09 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.12,14.45,2.36,98951.38
2022-09-09 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.54,14.39,2.26,99003.36
2022-09-09 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.23,14.32,2.25,99040.29
2022-09-09 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.08,14.47,2.35,99034.34
2022-09-09 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.74,14.43,2.30,99061.06
2022-09-09 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.11,13.96,2.32,99058.69
2022-09-09 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.08,14.24,2.55,99098.12
2022-09-09 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.02,14.22,2.65,99143.25
2022-09-09 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.00,14.96,2.51,99185.05
2022-09-09 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.53,16.54,2.18,99216.90
2022-09-09 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.86,17.27,1.81,99239.70
2022-09-09 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,23.22,17.39,1.54,99260.81
2022-09-09 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.30,16.97,1.77,99251.79
2022-09-09 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.03,16.74,2.14,99238.72
2022-09-09 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.67,16.50,2.12,99222.31
2022-09-09 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.01,16.32,1.96,99183.75
2022-09-09 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.06,16.42,1.37,99147.63
2022-09-09 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.00,16.76,0.59,99146.30
2022-09-09 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.24,17.03,0.98,99153.22
2022-09-09 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.32,18.16,1.25,99175.77
2022-09-10 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.56,17.37,1.68,99221.82
2022-09-10 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.38,17.53,2.18,99266.91
2022-09-10 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.54,17.57,2.15,99337.62
2022-09-10 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.56,17.25,2.36,99353.17
2022-09-10 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.38,16.64,3.02,99367.86
2022-09-10 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.92,15.36,3.73,99392.94
2022-09-10 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.95,14.70,4.26,99434.15
2022-09-10 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.70,14.39,4.29,99463.51
2022-09-10 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.70,14.25,4.32,99473.98
2022-09-10 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.61,14.11,4.30,99483.73
2022-09-10 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.85,14.00,4.37,99512.52
2022-09-10 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.76,13.96,4.38,99547.67
2022-09-10 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.69,14.40,4.19,99591.85
2022-09-10 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.21,14.73,3.88,99592.77
2022-09-10 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.27,14.94,3.80,99618.50
2022-09-10 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.38,15.09,3.46,99642.90
2022-09-10 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.46,15.32,3.04,99633.48
2022-09-10 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.13,15.71,2.62,99610.92
2022-09-10 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.23,15.73,2.61,99588.45
2022-09-10 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.36,15.74,2.38,99542.31
2022-09-10 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,26.11,15.63,1.93,99479.88
2022-09-10 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.85,15.77,1.62,99480.43
2022-09-10 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,25.05,17.31,1.22,99484.00
2022-09-10 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,24.19,17.52,1.22,99455.96
2022-09-11 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.63,17.05,2.24,99464.67
2022-09-11 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.91,16.44,3.29,99488.23
2022-09-11 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.45,15.40,4.01,99504.14
2022-09-11 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.78,14.87,4.34,99496.94
2022-09-11 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.21,14.67,4.43,99519.90
2022-09-11 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.73,14.48,4.06,99529.35
2022-09-11 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.43,14.58,3.56,99482.23
2022-09-11 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.29,14.49,3.49,99463.68
2022-09-11 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.08,14.49,3.49,99425.45
2022-09-11 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.05,14.51,3.61,99426.41
2022-09-11 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.11,14.49,3.16,99384.06
2022-09-11 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.15,14.48,3.51,99407.98
2022-09-11 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.18,14.82,2.36,99400.88
2022-09-11 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.88,15.58,2.09,99366.43
2022-09-11 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.99,16.33,2.13,99350.86
2022-09-11 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.56,16.75,2.36,99359.62
2022-09-11 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.98,17.07,2.29,99303.88
2022-09-11 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.15,17.35,2.40,99233.25
2022-09-11 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.60,17.67,2.79,99176.17
2022-09-11 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.07,17.68,3.38,99080.23
2022-09-11 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.55,17.60,3.72,99010.16
2022-09-11 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.58,17.89,3.47,98926.85
2022-09-11 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.24,17.37,2.35,98914.23
2022-09-11 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.90,17.51,1.92,98888.92
2022-09-12 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.62,17.49,2.30,98850.11
2022-09-12 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.40,17.41,2.43,98851.35
2022-09-12 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.24,17.39,2.54,98813.41
2022-09-12 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.15,17.42,2.51,98742.53
2022-09-12 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.94,17.51,2.45,98714.91
2022-09-12 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.82,17.63,2.47,98668.77
2022-09-12 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.80,17.75,2.42,98612.14
2022-09-12 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.71,17.94,2.41,98568.88
2022-09-12 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.66,18.09,2.39,98537.98
2022-09-12 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.58,18.18,2.34,98507.51
2022-09-12 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.62,18.58,2.07,98424.02
2022-09-12 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.49,18.55,1.82,98425.74
2022-09-12 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.81,18.78,2.18,98426.02
2022-09-12 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.55,19.18,2.63,98440.91
2022-09-12 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.09,19.36,3.35,98460.80
2022-09-12 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.77,19.68,3.49,98470.35
2022-09-12 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.10,19.85,4.09,98425.38
2022-09-12 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.54,19.56,3.93,98391.04
2022-09-12 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.76,18.66,4.20,98408.15
2022-09-12 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,22.15,18.69,5.24,98370.52
2022-09-12 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.87,18.13,4.77,98348.64
2022-09-12 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,21.56,17.00,4.49,98340.19
2022-09-12 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,20.65,15.32,3.94,98313.45
2022-09-12 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.49,14.79,3.83,98339.86
2022-09-13 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.56,14.39,4.01,98404.90
2022-09-13 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.79,14.09,4.02,98469.15
2022-09-13 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.50,13.91,3.78,98487.08
2022-09-13 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.87,13.45,3.76,98480.20
2022-09-13 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.53,13.22,3.61,98499.79
2022-09-13 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.24,12.90,3.08,98475.69
2022-09-13 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.32,12.54,3.17,98485.78
2022-09-13 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.16,12.46,2.98,98446.42
2022-09-13 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.94,12.37,2.41,98417.77
2022-09-13 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.45,12.51,1.84,98359.68
2022-09-13 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.04,11.44,1.75,98342.66
2022-09-13 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.44,11.64,2.02,98343.38
2022-09-13 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.51,12.46,2.01,98393.89
2022-09-13 13:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.61,12.41,2.05,98432.66
2022-09-13 14:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.53,11.91,2.18,98418.62
2022-09-13 15:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.67,12.01,2.62,98427.74
2022-09-13 16:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.30,11.29,3.35,98431.12
2022-09-13 17:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.96,11.21,3.49,98409.52
2022-09-13 18:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.15,12.00,3.29,98408.52
2022-09-13 19:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.15,12.73,2.92,98442.41
2022-09-13 20:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,18.97,12.55,2.09,98431.87
2022-09-13 21:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,19.19,12.73,2.48,98432.64
2022-09-13 22:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.89,13.48,2.87,98475.12
2022-09-13 23:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,17.07,13.55,3.34,98528.29
2022-09-14 00:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.56,13.76,3.86,98569.68
2022-09-14 01:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.37,13.75,4.01,98620.09
2022-09-14 02:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.37,13.72,3.82,98642.23
2022-09-14 03:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.05,13.53,3.70,98669.82
2022-09-14 04:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.01,13.57,3.67,98698.32
2022-09-14 05:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.56,13.31,3.60,98710.10
2022-09-14 06:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.28,13.10,3.42,98734.19
2022-09-14 07:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.01,12.72,3.29,98756.02
2022-09-14 08:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,14.86,12.33,3.48,98773.04
2022-09-14 09:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.09,12.46,3.71,98792.77
2022-09-14 10:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.12,13.15,3.47,98844.18
2022-09-14 11:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,15.23,13.52,3.49,98921.20
2022-09-14 12:00:00,"(42.886717, -78.878392)",era5,213.99,-5.00,16.30,14.59,3.59,98996.71
